run_id,provenance_level,protocol_group,protocol_status,status,model_name,model_path,model_revision,num_layers,method,adapter_enabled,adapter_path,adapter_hash,benchmark,task,split,context_length,n_planned,n_valid,seed,resume_j,j_fraction,selector,topk,chunk_size,metric,score,score_scale,stderr,ci95_low,ci95_high,code_commit,run_date,gpu,config_path,predictions_path,scorer_output_path,log_path,source_summary_path,source_disk,notes
ruler/qcmem_32b_j12_n100/niah_single_2/32k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_single_2,,32k,,100,,12,0.188,bm25,12,512,string_match,100.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j12_n100/single/niah_single_2_32k.json,ruler_results/qcmem_32b_j12_n100/single/niah_single_2_32k.csv,,,ruler_results/qcmem_32b_j12_n100/single/niah_single_2_32k.json,diskB,
ruler/qcmem_32b_j12_n100/niah_single_2/8k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_single_2,,8k,,100,,12,0.188,bm25,12,512,string_match,100.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j12_n100/single/niah_single_2_8k.json,ruler_results/qcmem_32b_j12_n100/single/niah_single_2_8k.csv,,,ruler_results/qcmem_32b_j12_n100/single/niah_single_2_8k.json,diskB,
ruler/qcmem_32b_j16_n100/niah_multikey_1/16k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_multikey_1,,16k,,100,,16,0.25,bm25,12,512,string_match,95.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j16_n100/multi/niah_multikey_1_16k.json,ruler_results/qcmem_32b_j16_n100/multi/niah_multikey_1_16k.csv,,,ruler_results/qcmem_32b_j16_n100/multi/niah_multikey_1_16k.json,diskB,
ruler/qcmem_32b_j16_n100/niah_multikey_1/32k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_multikey_1,,32k,,100,,16,0.25,bm25,12,512,string_match,98.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j16_n100/multi/niah_multikey_1_32k.json,ruler_results/qcmem_32b_j16_n100/multi/niah_multikey_1_32k.csv,,,ruler_results/qcmem_32b_j16_n100/multi/niah_multikey_1_32k.json,diskB,
ruler/qcmem_32b_j16_n100/niah_multikey_1/8k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_multikey_1,,8k,,100,,16,0.25,bm25,12,512,string_match,96.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j16_n100/multi/niah_multikey_1_8k.json,ruler_results/qcmem_32b_j16_n100/multi/niah_multikey_1_8k.csv,,,ruler_results/qcmem_32b_j16_n100/multi/niah_multikey_1_8k.json,diskB,
ruler/qcmem_32b_j16_n100/niah_single_2/16k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_single_2,,16k,,100,,16,0.25,bm25,12,512,string_match,100.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j16_n100/single/niah_single_2_16k.json,ruler_results/qcmem_32b_j16_n100/single/niah_single_2_16k.csv,,,ruler_results/qcmem_32b_j16_n100/single/niah_single_2_16k.json,diskB,
ruler/qcmem_32b_j16_n100/niah_single_2/32k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_single_2,,32k,,100,,16,0.25,bm25,12,512,string_match,100.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j16_n100/single/niah_single_2_32k.json,ruler_results/qcmem_32b_j16_n100/single/niah_single_2_32k.csv,,,ruler_results/qcmem_32b_j16_n100/single/niah_single_2_32k.json,diskB,
ruler/qcmem_32b_j16_n100/niah_single_2/8k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_single_2,,8k,,100,,16,0.25,bm25,12,512,string_match,100.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j16_n100/single/niah_single_2_8k.json,ruler_results/qcmem_32b_j16_n100/single/niah_single_2_8k.csv,,,ruler_results/qcmem_32b_j16_n100/single/niah_single_2_8k.json,diskB,
ruler/qcmem_32b_j21_n100/niah_multikey_1/16k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_multikey_1,,16k,,100,,21,0.328,bm25,12,512,string_match,94.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j21_n100/32b_j21_multi_16k/niah_multikey_1_16k.json,ruler_results/qcmem_32b_j21_n100/32b_j21_multi_16k/niah_multikey_1_16k.csv,,,ruler_results/qcmem_32b_j21_n100/32b_j21_multi_16k/niah_multikey_1_16k.json,diskB,
ruler/qcmem_32b_j21_n100/niah_multikey_1/32k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_multikey_1,,32k,,100,,21,0.328,bm25,12,512,string_match,99.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j21_n100/32b_j21_multi_32k/niah_multikey_1_32k.json,ruler_results/qcmem_32b_j21_n100/32b_j21_multi_32k/niah_multikey_1_32k.csv,,,ruler_results/qcmem_32b_j21_n100/32b_j21_multi_32k/niah_multikey_1_32k.json,diskB,
ruler/qcmem_32b_j21_n100/niah_multikey_1/8k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_multikey_1,,8k,,100,,21,0.328,bm25,12,512,string_match,99.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j21_n100/32b_j21_multi_8k/niah_multikey_1_8k.json,ruler_results/qcmem_32b_j21_n100/32b_j21_multi_8k/niah_multikey_1_8k.csv,,,ruler_results/qcmem_32b_j21_n100/32b_j21_multi_8k/niah_multikey_1_8k.json,diskB,
ruler/qcmem_32b_j21_n100/niah_single_2/16k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_single_2,,16k,,100,,21,0.328,bm25,12,512,string_match,100.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j21_n100/32b_j21_single_16k/niah_single_2_16k.json,ruler_results/qcmem_32b_j21_n100/32b_j21_single_16k/niah_single_2_16k.csv,,,ruler_results/qcmem_32b_j21_n100/32b_j21_single_16k/niah_single_2_16k.json,diskB,
ruler/qcmem_32b_j21_n100/niah_single_2/32k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_single_2,,32k,,100,,21,0.328,bm25,12,512,string_match,100.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j21_n100/32b_j21_single_32k/niah_single_2_32k.json,ruler_results/qcmem_32b_j21_n100/32b_j21_single_32k/niah_single_2_32k.csv,,,ruler_results/qcmem_32b_j21_n100/32b_j21_single_32k/niah_single_2_32k.json,diskB,
ruler/qcmem_32b_j21_n100/niah_single_2/8k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_single_2,,8k,,100,,21,0.328,bm25,12,512,string_match,100.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j21_n100/32b_j21_single_8k/niah_single_2_8k.json,ruler_results/qcmem_32b_j21_n100/32b_j21_single_8k/niah_single_2_8k.csv,,,ruler_results/qcmem_32b_j21_n100/32b_j21_single_8k/niah_single_2_8k.json,diskB,
ruler/qcmem_32b_j21_n100/variable_tracking/16k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,variable_tracking,,16k,,100,,21,0.328,iter_bm25,12,512,string_match,12.8,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j21_n100/32b_j21_vt_16k/variable_tracking_16k.json,ruler_results/qcmem_32b_j21_n100/32b_j21_vt_16k/variable_tracking_16k.csv,,,ruler_results/qcmem_32b_j21_n100/32b_j21_vt_16k/variable_tracking_16k.json,diskB,
ruler/qcmem_32b_j21_n100/variable_tracking/32k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,variable_tracking,,32k,,100,,21,0.328,iter_bm25,12,512,string_match,18.8,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j21_n100/32b_j21_vt_32k/variable_tracking_32k.json,ruler_results/qcmem_32b_j21_n100/32b_j21_vt_32k/variable_tracking_32k.csv,,,ruler_results/qcmem_32b_j21_n100/32b_j21_vt_32k/variable_tracking_32k.json,diskB,
ruler/qcmem_32b_j21_n100/variable_tracking/8k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,variable_tracking,,8k,,100,,21,0.328,iter_bm25,12,512,string_match,20.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j21_n100/32b_j21_vt_8k/variable_tracking_8k.json,ruler_results/qcmem_32b_j21_n100/32b_j21_vt_8k/variable_tracking_8k.csv,,,ruler_results/qcmem_32b_j21_n100/32b_j21_vt_8k/variable_tracking_8k.json,diskB,
ruler/qcmem_32b_j21bm25_n100/niah_multikey_1/16k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_multikey_1,,16k,,100,,21,0.328,bm25,12,512,string_match,96.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j21bm25_n100/multi/niah_multikey_1_16k.json,ruler_results/qcmem_32b_j21bm25_n100/multi/niah_multikey_1_16k.csv,,,ruler_results/qcmem_32b_j21bm25_n100/multi/niah_multikey_1_16k.json,diskB,
ruler/qcmem_32b_j21bm25_n100/niah_multikey_1/32k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_multikey_1,,32k,,100,,21,0.328,bm25,12,512,string_match,92.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j21bm25_n100/multi/niah_multikey_1_32k.json,ruler_results/qcmem_32b_j21bm25_n100/multi/niah_multikey_1_32k.csv,,,ruler_results/qcmem_32b_j21bm25_n100/multi/niah_multikey_1_32k.json,diskB,
ruler/qcmem_32b_j21bm25_n100/niah_multikey_1/8k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_multikey_1,,8k,,100,,21,0.328,bm25,12,512,string_match,98.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j21bm25_n100/multi/niah_multikey_1_8k.json,ruler_results/qcmem_32b_j21bm25_n100/multi/niah_multikey_1_8k.csv,,,ruler_results/qcmem_32b_j21bm25_n100/multi/niah_multikey_1_8k.json,diskB,
ruler/qcmem_32b_j24_n100/niah_multikey_1/16k,A,qcmem_zs_deepj_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_multikey_1,,16k,,100,,24,0.375,bm25,12,512,string_match,94.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j24_n100/multi/niah_multikey_1_16k.json,ruler_results/qcmem_32b_j24_n100/multi/niah_multikey_1_16k.csv,,,ruler_results/qcmem_32b_j24_n100/multi/niah_multikey_1_16k.json,diskB,
ruler/qcmem_32b_j24_n100/niah_multikey_1/32k,A,qcmem_zs_deepj_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_multikey_1,,32k,,100,,24,0.375,bm25,12,512,string_match,94.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j24_n100/multi/niah_multikey_1_32k.json,ruler_results/qcmem_32b_j24_n100/multi/niah_multikey_1_32k.csv,,,ruler_results/qcmem_32b_j24_n100/multi/niah_multikey_1_32k.json,diskB,
ruler/qcmem_32b_j24_n100/niah_multikey_1/8k,A,qcmem_zs_deepj_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_multikey_1,,8k,,100,,24,0.375,bm25,12,512,string_match,95.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j24_n100/multi/niah_multikey_1_8k.json,ruler_results/qcmem_32b_j24_n100/multi/niah_multikey_1_8k.csv,,,ruler_results/qcmem_32b_j24_n100/multi/niah_multikey_1_8k.json,diskB,
ruler/qcmem_32b_j24_n100/niah_single_2/16k,A,qcmem_zs_deepj_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_single_2,,16k,,100,,24,0.375,bm25,12,512,string_match,100.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j24_n100/single/niah_single_2_16k.json,ruler_results/qcmem_32b_j24_n100/single/niah_single_2_16k.csv,,,ruler_results/qcmem_32b_j24_n100/single/niah_single_2_16k.json,diskB,
ruler/qcmem_32b_j24_n100/niah_single_2/32k,A,qcmem_zs_deepj_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_single_2,,32k,,100,,24,0.375,bm25,12,512,string_match,100.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j24_n100/single/niah_single_2_32k.json,ruler_results/qcmem_32b_j24_n100/single/niah_single_2_32k.csv,,,ruler_results/qcmem_32b_j24_n100/single/niah_single_2_32k.json,diskB,
ruler/qcmem_32b_j24_n100/niah_single_2/8k,A,qcmem_zs_deepj_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_single_2,,8k,,100,,24,0.375,bm25,12,512,string_match,100.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j24_n100/single/niah_single_2_8k.json,ruler_results/qcmem_32b_j24_n100/single/niah_single_2_8k.csv,,,ruler_results/qcmem_32b_j24_n100/single/niah_single_2_8k.json,diskB,
ruler/qcmem_32b_j27_semantic_n100/niah_multikey_1/16k,A,qcmem_zs_deepj_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_multikey_1,,16k,,100,,27,0.422,bm25,12,512,string_match,88.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j27_semantic_n100/niah_multikey_1_16k.json,ruler_results/qcmem_32b_j27_semantic_n100/niah_multikey_1_16k.csv,,,ruler_results/qcmem_32b_j27_semantic_n100/niah_multikey_1_16k.json,diskB,
ruler/qcmem_32b_j27_semantic_n100/niah_multikey_1/32k,A,qcmem_zs_deepj_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_multikey_1,,32k,,100,,27,0.422,bm25,12,512,string_match,86.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j27_semantic_n100/niah_multikey_1_32k.json,ruler_results/qcmem_32b_j27_semantic_n100/niah_multikey_1_32k.csv,,,ruler_results/qcmem_32b_j27_semantic_n100/niah_multikey_1_32k.json,diskB,
ruler/qcmem_32b_j27_semantic_n100/niah_multikey_1/8k,A,qcmem_zs_deepj_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_multikey_1,,8k,,100,,27,0.422,bm25,12,512,string_match,98.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j27_semantic_n100/niah_multikey_1_8k.json,ruler_results/qcmem_32b_j27_semantic_n100/niah_multikey_1_8k.csv,,,ruler_results/qcmem_32b_j27_semantic_n100/niah_multikey_1_8k.json,diskB,
ruler/qcmem_32b_j27_semantic_n100/niah_single_2/16k,A,qcmem_zs_deepj_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_single_2,,16k,,100,,27,0.422,bm25,12,512,string_match,100.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j27_semantic_n100/niah_single_2_16k.json,ruler_results/qcmem_32b_j27_semantic_n100/niah_single_2_16k.csv,,,ruler_results/qcmem_32b_j27_semantic_n100/niah_single_2_16k.json,diskB,
ruler/qcmem_32b_j27_semantic_n100/niah_single_2/32k,A,qcmem_zs_deepj_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_single_2,,32k,,100,,27,0.422,bm25,12,512,string_match,100.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j27_semantic_n100/niah_single_2_32k.json,ruler_results/qcmem_32b_j27_semantic_n100/niah_single_2_32k.csv,,,ruler_results/qcmem_32b_j27_semantic_n100/niah_single_2_32k.json,diskB,
ruler/qcmem_32b_j27_semantic_n100/niah_single_2/8k,A,qcmem_zs_deepj_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_single_2,,8k,,100,,27,0.422,bm25,12,512,string_match,100.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j27_semantic_n100/niah_single_2_8k.json,ruler_results/qcmem_32b_j27_semantic_n100/niah_single_2_8k.csv,,,ruler_results/qcmem_32b_j27_semantic_n100/niah_single_2_8k.json,diskB,
ruler/qcmem_32b_j27_semantic_n100/variable_tracking/16k,A,qcmem_zs_deepj_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,variable_tracking,,16k,,100,,27,0.422,iter_bm25,12,512,string_match,33.4,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j27_semantic_n100/variable_tracking_16k.json,ruler_results/qcmem_32b_j27_semantic_n100/variable_tracking_16k.csv,,,ruler_results/qcmem_32b_j27_semantic_n100/variable_tracking_16k.json,diskB,
ruler/qcmem_32b_j27_semantic_n100/variable_tracking/32k,A,qcmem_zs_deepj_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,variable_tracking,,32k,,100,,27,0.422,iter_bm25,12,512,string_match,37.2,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j27_semantic_n100/variable_tracking_32k.json,ruler_results/qcmem_32b_j27_semantic_n100/variable_tracking_32k.csv,,,ruler_results/qcmem_32b_j27_semantic_n100/variable_tracking_32k.json,diskB,
ruler/qcmem_32b_j27_semantic_n100/variable_tracking/8k,A,qcmem_zs_deepj_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,variable_tracking,,8k,,100,,27,0.422,iter_bm25,12,512,string_match,42.2,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_j27_semantic_n100/variable_tracking_8k.json,ruler_results/qcmem_32b_j27_semantic_n100/variable_tracking_8k.csv,,,ruler_results/qcmem_32b_j27_semantic_n100/variable_tracking_8k.json,diskB,
ruler/qcmem_32b_n100/niah_multikey_1/16k,A,qcmem_zs_recalloptimal_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_multikey_1,,16k,,200,,3,0.047,bm25,12,512,string_match,98.0,0-100,,,,,2026-07-15,,ruler_results/qcmem_32b_n100/32b_j3_multikey/niah_multikey_1_16k.json,ruler_results/qcmem_32b_n100/32b_j3_multikey/niah_multikey_1_16k.csv,,,ruler_results/qcmem_32b_n100/32b_j3_multikey/niah_multikey_1_16k.json,diskB,combined 2 shard-cell(s)
ruler/qcmem_32b_n100/niah_multikey_1/32k,A,qcmem_zs_recalloptimal_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_multikey_1,,32k,,200,,3,0.047,bm25,12,512,string_match,100.0,0-100,,,,,2026-07-15,,ruler_results/qcmem_32b_n100/32b_j3_multikey/niah_multikey_1_32k.json,ruler_results/qcmem_32b_n100/32b_j3_multikey/niah_multikey_1_32k.csv,,,ruler_results/qcmem_32b_n100/32b_j3_multikey/niah_multikey_1_32k.json,diskB,combined 2 shard-cell(s)
ruler/qcmem_32b_n100/niah_multikey_1/8k,A,qcmem_zs_recalloptimal_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_multikey_1,,8k,,200,,3,0.047,bm25,12,512,string_match,100.0,0-100,,,,,2026-07-15,,ruler_results/qcmem_32b_n100/32b_j3_multikey/niah_multikey_1_8k.json,ruler_results/qcmem_32b_n100/32b_j3_multikey/niah_multikey_1_8k.csv,,,ruler_results/qcmem_32b_n100/32b_j3_multikey/niah_multikey_1_8k.json,diskB,combined 2 shard-cell(s)
ruler/qcmem_32b_n100/niah_single_2/16k,A,qcmem_zs_recalloptimal_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_single_2,,16k,,100,,3,0.047,bm25,12,512,string_match,100.0,0-100,,,,,2026-07-15,,ruler_results/qcmem_32b_n100/32b_j3_single/niah_single_2_16k.json,ruler_results/qcmem_32b_n100/32b_j3_single/niah_single_2_16k.csv,,,ruler_results/qcmem_32b_n100/32b_j3_single/niah_single_2_16k.json,diskB,
ruler/qcmem_32b_n100/niah_single_2/32k,A,qcmem_zs_recalloptimal_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_single_2,,32k,,100,,3,0.047,bm25,12,512,string_match,100.0,0-100,,,,,2026-07-15,,ruler_results/qcmem_32b_n100/32b_j3_single/niah_single_2_32k.json,ruler_results/qcmem_32b_n100/32b_j3_single/niah_single_2_32k.csv,,,ruler_results/qcmem_32b_n100/32b_j3_single/niah_single_2_32k.json,diskB,
ruler/qcmem_32b_n100/niah_single_2/8k,A,qcmem_zs_recalloptimal_n100,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_single_2,,8k,,100,,3,0.047,bm25,12,512,string_match,100.0,0-100,,,,,2026-07-15,,ruler_results/qcmem_32b_n100/32b_j3_single/niah_single_2_8k.json,ruler_results/qcmem_32b_n100/32b_j3_single/niah_single_2_8k.csv,,,ruler_results/qcmem_32b_n100/32b_j3_single/niah_single_2_8k.json,diskB,
ruler/qcmem_32b_n100/variable_tracking/16k,A,qcmem_zs_readoutsafe_n500,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,variable_tracking,,16k,,600,,13,0.203,iter_bm25,12,512,string_match,15.23,0-100,,,,,2026-07-15,,ruler_results/qcmem_32b_n100/32b_j13_vt/variable_tracking_16k.json,ruler_results/qcmem_32b_n100/32b_j13_vt/variable_tracking_16k.csv,,,ruler_results/qcmem_32b_n100/32b_j13_vt/variable_tracking_16k.json,diskB,combined 6 shard-cell(s)
ruler/qcmem_32b_n100/variable_tracking/32k,A,qcmem_zs_readoutsafe_n500,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,variable_tracking,,32k,,600,,13,0.203,iter_bm25,12,512,string_match,15.7,0-100,,,,,2026-07-15,,ruler_results/qcmem_32b_n100/32b_j13_vt/variable_tracking_32k.json,ruler_results/qcmem_32b_n100/32b_j13_vt/variable_tracking_32k.csv,,,ruler_results/qcmem_32b_n100/32b_j13_vt/variable_tracking_32k.json,diskB,combined 6 shard-cell(s)
ruler/qcmem_32b_n100/variable_tracking/8k,A,qcmem_zs_readoutsafe_n500,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,variable_tracking,,8k,,600,,13,0.203,iter_bm25,12,512,string_match,21.63,0-100,,,,,2026-07-15,,ruler_results/qcmem_32b_n100/32b_j13_vt/variable_tracking_8k.json,ruler_results/qcmem_32b_n100/32b_j13_vt/variable_tracking_8k.csv,,,ruler_results/qcmem_32b_n100/32b_j13_vt/variable_tracking_8k.json,diskB,combined 6 shard-cell(s)
ruler/qcmem_32b_zs_j27_n500/niah_multikey_1/16k,A,qcmem_zs_deepj_n500,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_multikey_1,,16k,,500,,27,0.422,bm25,12,512,string_match,94.8,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_zs_j27_n500/niah_multi_16k/niah_multikey_1_16k.json,ruler_results/qcmem_32b_zs_j27_n500/niah_multi_16k/niah_multikey_1_16k.csv,,,ruler_results/qcmem_32b_zs_j27_n500/niah_multi_16k/niah_multikey_1_16k.json,diskB,
ruler/qcmem_32b_zs_j27_n500/niah_multikey_1/32k,A,qcmem_zs_deepj_n500,,complete,Qwen3-32B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-32B,,64,qcmem,False,,,RULER,niah_multikey_1,,32k,,500,,27,0.422,bm25,12,512,string_match,91.4,0-100,,,,,2026-07-16,,ruler_results/qcmem_32b_zs_j27_n500/niah_multi_32k/niah_multikey_1_32k.json,ruler_results/qcmem_32b_zs_j27_n500/niah_multi_32k/niah_multikey_1_32k.csv,,,ruler_results/qcmem_32b_zs_j27_n500/niah_multi_32k/niah_multikey_1_32k.json,diskB,
